Start date/time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),wind_speed_100m (km/h),Price Germany/Luxembourg [Euro/MWh],Total (grid consumption) [MWh],Day of the Week
12/08/2023 18:00,23.2,74,0.2,0.2,0,51,30.1,92.54,"47,530.75",Saturday
12/08/2023 19:00,21.4,82,0.1,0.1,0,51,26.1,106.47,"46,688.00",Saturday
12/08/2023 20:00,20,86,0,0,0,0,21.5,111.16,"45,367.00",Saturday
12/08/2023 21:00,19.1,91,0,0,0,0,19.4,112.28,"44,692.00",Saturday
12/08/2023 22:00,18.4,94,0,0,0,0,16.5,108.05,"42,714.50",Saturday
12/08/2023 23:00,18,95,0,0,0,2,15.8,101.66,"40,133.25",Saturday
13/08/2023 00:00,18,95,0.1,0.1,0,51,13,90.1,"37,575.00",Sunday
13/08/2023 01:00,17.3,96,0,0,0,3,10,84.6,"35,994.75",Sunday
13/08/2023 02:00,16,99,0,0,0,3,7.9,78.8,"34,617.75",Sunday
13/08/2023 03:00,16.1,99,0,0,0,3,10.7,69.66,"34,055.50",Sunday
13/08/2023 04:00,15.3,99,0,0,0,3,6,69,"33,657.50",Sunday
13/08/2023 05:00,15.6,100,0,0,0,3,6.2,72.02,"34,135.75",Sunday
13/08/2023 06:00,16.2,100,0,0,0,3,6,77.69,"34,749.50",Sunday
13/08/2023 07:00,17.3,97,0,0,0,3,3.6,76.74,"36,934.50",Sunday
13/08/2023 08:00,18.7,93,0,0,0,3,2.2,70.81,"39,874.00",Sunday
13/08/2023 09:00,20.2,85,0,0,0,3,2.5,50.39,"42,270.00",Sunday
13/08/2023 10:00,21.5,73,0,0,0,3,3.8,28.21,"43,877.00",Sunday
13/08/2023 11:00,23.2,63,0,0,0,3,6,14.13,"45,260.25",Sunday
13/08/2023 12:00,24,58,0,0,0,3,8,5.87,"44,732.50",Sunday
13/08/2023 13:00,24.8,58,0,0,0,3,16.5,1.06,"43,670.25",Sunday
13/08/2023 14:00,25,56,0,0,0,3,18.1,1.46,"42,112.00",Sunday
13/08/2023 15:00,25.7,51,0,0,0,3,18.7,6.76,"41,981.75",Sunday
13/08/2023 16:00,24.5,55,0.2,0.2,0,51,13.7,17.45,"41,408.25",Sunday
13/08/2023 17:00,24.1,57,0,0,0,3,18,72.66,"42,003.25",Sunday
13/08/2023 18:00,23.3,62,0,0,0,3,20.4,99.17,"43,326.50",Sunday
13/08/2023 19:00,22,66,0,0,0,1,15.9,108.17,"43,680.50",Sunday
13/08/2023 20:00,18.8,81,0,0,0,0,13,116.02,"43,313.50",Sunday
13/08/2023 21:00,17.4,85,0,0,0,0,10,120,"43,286.00",Sunday
13/08/2023 22:00,18.2,81,0,0,0,0,4.7,120.15,"41,748.00",Sunday
13/08/2023 23:00,17.6,83,0,0,0,1,1.1,114.09,"39,375.50",Sunday
14/08/2023 00:00,17.2,85,0,0,0,1,4.3,98.01,"37,718.00",Monday
14/08/2023 01:00,17.3,81,0,0,0,1,6.4,89.63,"36,581.50",Monday
14/08/2023 02:00,16.9,83,0,0,0,3,7,84.5,"35,812.25",Monday
14/08/2023 03:00,15.4,90,0,0,0,2,9.8,88.37,"35,834.75",Monday
14/08/2023 04:00,15.1,92,0,0,0,3,13.9,94.61,"36,833.75",Monday
14/08/2023 05:00,14.6,94,0,0,0,3,16.4,110.38,"40,143.25",Monday
14/08/2023 06:00,15.8,91,0,0,0,3,8.4,130.99,"46,209.00",Monday
14/08/2023 07:00,16.9,88,0,0,0,2,1.3,142.87,"50,991.75",Monday
14/08/2023 08:00,19.3,81,0,0,0,3,4,116.86,"54,821.25",Monday
14/08/2023 09:00,22,75,0,0,0,3,1.6,99.07,"56,676.50",Monday
14/08/2023 10:00,24.1,72,0,0,0,3,6.8,83.67,"57,787.00",Monday
14/08/2023 11:00,25.8,64,0.1,0.1,0,51,11.4,77.31,"58,833.25",Monday
14/08/2023 12:00,26.7,62,0.4,0.4,0,51,16.3,69.93,"58,664.50",Monday
14/08/2023 13:00,28.2,58,0.2,0.2,0,51,16.2,63.68,"57,699.25",Monday
14/08/2023 14:00,23.2,81,10.3,10.3,0,65,12,67.11,"55,964.25",Monday
14/08/2023 15:00,25.6,72,0,0,0,3,4.2,74.1,"55,152.00",Monday
14/08/2023 16:00,26,68,0,0,0,2,18.9,82.5,"53,909.25",Monday
14/08/2023 17:00,24.9,70,0,0,0,1,7,101.69,"54,224.25",Monday
14/08/2023 18:00,25.1,71,0,0,0,1,6.4,123.87,"54,611.50",Monday
14/08/2023 19:00,23.5,81,0,0,0,1,7.9,177.79,"54,142.50",Monday
14/08/2023 20:00,22.5,84,0.2,0.2,0,51,16,161.07,"52,383.25",Monday
14/08/2023 21:00,20.7,88,0.9,0.9,0,53,20.6,130.86,"51,083.50",Monday
14/08/2023 22:00,19.6,89,0.2,0.2,0,51,8.2,110.99,"47,922.75",Monday
14/08/2023 23:00,20.1,84,0,0,0,1,5.2,101.06,"44,412.75",Monday
15/08/2023 00:00,19.2,89,0,0,0,2,6.9,99.6,"42,078.00",Tuesday
15/08/2023 01:00,19.9,90,0,0,0,2,5.5,92.65,"40,725.25",Tuesday
15/08/2023 02:00,19.2,93,0,0,0,3,1.8,92.16,"39,681.25",Tuesday
15/08/2023 03:00,18.7,95,0,0,0,3,1.6,89.96,"39,845.50",Tuesday
15/08/2023 04:00,16.7,100,0,0,0,3,3.9,87.67,"39,329.50",Tuesday
15/08/2023 05:00,17.1,100,0,0,0,3,5.6,92.71,"41,993.25",Tuesday
15/08/2023 06:00,18.2,97,0,0,0,3,4.7,113.68,"47,317.00",Tuesday
15/08/2023 07:00,19.7,89,0,0,0,2,11.2,135,"52,368.50",Tuesday
15/08/2023 08:00,22.7,79,0,0,0,1,12.2,120.58,"55,455.25",Tuesday
15/08/2023 09:00,24.7,73,0,0,0,0,6.7,94.7,"56,142.50",Tuesday
15/08/2023 10:00,26.3,66,0,0,0,0,9.4,79.97,"57,610.25",Tuesday
15/08/2023 11:00,27.4,61,0,0,0,3,10.3,73.98,"58,963.75",Tuesday
15/08/2023 12:00,28.2,60,0,0,0,3,11.4,62.34,"58,707.50",Tuesday
15/08/2023 13:00,25.5,63,0,0,0,3,13.8,30.98,"58,106.25",Tuesday
15/08/2023 14:00,26.1,61,0,0,0,3,16.6,23.54,"57,178.25",Tuesday
15/08/2023 15:00,25.4,64,0.4,0.4,0,51,9.4,45.85,"55,951.75",Tuesday
15/08/2023 16:00,26.5,61,0,0,0,3,6.1,70.26,"54,207.00",Tuesday
15/08/2023 17:00,25.7,63,0.7,0.7,0,53,10.9,96.02,"53,516.00",Tuesday
15/08/2023 18:00,21.9,89,3.4,3.4,0,63,13.4,108.67,"53,940.00",Tuesday
15/08/2023 19:00,21.4,91,0.1,0.1,0,51,10.2,126.06,"53,174.00",Tuesday
15/08/2023 20:00,20.5,93,0,0,0,1,16,142.61,"51,628.75",Tuesday
15/08/2023 21:00,20.3,94,0,0,0,2,14,133.04,"50,545.75",Tuesday
15/08/2023 22:00,20.3,93,0,0,0,2,4.9,125.44,"47,044.25",Tuesday
15/08/2023 23:00,18.1,98,0,0,0,2,6.8,107.89,"43,586.25",Tuesday
16/08/2023 00:00,17.1,100,0,0,0,3,9.2,106.8,"41,391.00",Wednesday
16/08/2023 01:00,18.8,100,0,0,0,3,2.9,97.45,"39,674.00",Wednesday
16/08/2023 02:00,18.1,100,0,0,0,3,3.6,93.38,"38,974.00",Wednesday
16/08/2023 03:00,17.3,99,0,0,0,3,1.5,94.47,"39,320.25",Wednesday
16/08/2023 04:00,17.2,99,0,0,0,3,1,97,"39,777.75",Wednesday
16/08/2023 05:00,17.7,100,0,0,0,3,2.9,99.5,"42,923.25",Wednesday
16/08/2023 06:00,17.8,100,0,0,0,3,3.7,119.09,"48,603.50",Wednesday
16/08/2023 07:00,18.2,98,0,0,0,3,4.6,146.01,"53,370.75",Wednesday
16/08/2023 08:00,18.9,96,0,0,0,3,6.8,129.58,"56,711.75",Wednesday
16/08/2023 09:00,20.2,90,0.1,0.1,0,51,10.2,109.51,"58,199.25",Wednesday
16/08/2023 10:00,22.2,79,0.2,0.2,0,51,12.1,99.31,"58,858.50",Wednesday
16/08/2023 11:00,22.8,78,0.2,0.2,0,51,10,94.44,"59,439.00",Wednesday
16/08/2023 12:00,24,71,0.1,0.1,0,51,6.4,91.64,"58,582.50",Wednesday
16/08/2023 13:00,22.9,75,0.1,0.1,0,51,6.8,86.91,"57,606.00",Wednesday
16/08/2023 14:00,24.9,67,0,0,0,1,4.1,89.83,"56,298.50",Wednesday
16/08/2023 15:00,25.5,65,0,0,0,1,10.2,93.11,"55,656.00",Wednesday
16/08/2023 16:00,25.9,63,0,0,0,2,12.3,97.21,"54,747.50",Wednesday
16/08/2023 17:00,25.3,64,0.1,0.1,0,51,15.1,110.79,"55,267.75",Wednesday
16/08/2023 18:00,24.7,67,0,0,0,3,15.2,131.22,"55,189.75",Wednesday
16/08/2023 19:00,22.3,78,1.9,1.9,0,61,6.5,156.1,"54,110.50",Wednesday
16/08/2023 20:00,20.5,92,1.4,1.4,0,61,5.2,160.03,"52,567.25",Wednesday
16/08/2023 21:00,20,95,0.1,0.1,0,51,8.9,136.1,"51,114.75",Wednesday
16/08/2023 22:00,19.9,94,0,0,0,3,18.9,119.9,"47,924.25",Wednesday
16/08/2023 23:00,19.7,93,0,0,0,3,22.5,99.99,"44,390.50",Wednesday
17/08/2023 00:00,19,94,0,0,0,3,20.2,104.88,"41,351.75",Thursday
17/08/2023 01:00,19.1,96,0,0,0,3,12.4,98.38,"40,094.25",Thursday
17/08/2023 02:00,18.8,95,1.5,1.5,0,61,16.2,97.95,"39,609.25",Thursday
17/08/2023 03:00,18.6,97,0.3,0.3,0,51,20.9,95.14,"39,852.50",Thursday
17/08/2023 04:00,18.4,97,5.3,5.3,0,63,16,95.14,"40,328.50",Thursday
17/08/2023 05:00,18.3,98,0.1,0.1,0,51,21.3,102.4,"43,229.00",Thursday
17/08/2023 06:00,18.4,97,0,0,0,1,16.3,134.72,"49,112.50",Thursday
17/08/2023 07:00,18.7,95,0,0,0,2,15,136.4,"53,627.00",Thursday
17/08/2023 08:00,19.9,89,0,0,0,2,13.6,134.11,"56,808.75",Thursday
17/08/2023 09:00,20.8,85,0.1,0.1,0,51,11,115.2,"58,564.25",Thursday
17/08/2023 10:00,22,81,0.2,0.2,0,51,9.4,103.07,"59,807.50",Thursday
17/08/2023 11:00,22.8,77,0,0,0,3,4.8,95.21,"60,717.00",Thursday
17/08/2023 12:00,24.7,68,0.1,0.1,0,51,3,91.62,"60,597.50",Thursday
17/08/2023 13:00,24.1,70,0,0,0,3,5.1,89.98,"59,543.25",Thursday
17/08/2023 14:00,25,66,0,0,0,3,2.3,89.98,"58,349.75",Thursday
17/08/2023 15:00,26,61,0,0,0,2,4.5,94.09,"57,120.50",Thursday
17/08/2023 16:00,25.3,61,0,0,0,3,9.4,100,"56,128.25",Thursday
17/08/2023 17:00,24.9,62,0,0,0,3,7.9,113.45,"55,757.75",Thursday
17/08/2023 18:00,21.1,86,0,0,0,3,22.9,131.92,"56,192.50",Thursday
17/08/2023 19:00,20.5,87,0,0,0,3,1.5,150.63,"55,347.25",Thursday
17/08/2023 20:00,19.2,95,0,0,0,3,8.6,145.62,"53,864.50",Thursday
17/08/2023 21:00,18.5,98,0,0,0,3,8.8,128.88,"52,645.50",Thursday
17/08/2023 22:00,18,99,0,0,0,3,12.9,116.63,"48,414.00",Thursday
17/08/2023 23:00,18.9,96,0,0,0,3,9.7,107.3,"44,416.00",Thursday
18/08/2023 00:00,18.5,98,0,0,0,3,7.9,105.09,"42,371.75",Friday
18/08/2023 01:00,18,99,0,0,0,3,6.2,101.76,"40,785.25",Friday
18/08/2023 02:00,17.6,100,0,0,0,3,7,101.03,"40,021.75",Friday
18/08/2023 03:00,17.3,100,0,0,0,3,13.2,103.17,"39,905.75",Friday
18/08/2023 04:00,17.2,100,0,0,0,3,12.1,101.99,"40,458.75",Friday
18/08/2023 05:00,17.7,100,0,0,0,3,8.8,104.41,"43,413.75",Friday
18/08/2023 06:00,18.3,99,0,0,0,3,7.2,120.8,"49,326.75",Friday
18/08/2023 07:00,18.3,99,0,0,0,3,9.1,140.63,"53,911.50",Friday
18/08/2023 08:00,19.1,95,0,0,0,2,8,122.45,"57,129.50",Friday
18/08/2023 09:00,20.8,87,0,0,0,2,11.5,106.85,"58,629.00",Friday
18/08/2023 10:00,22.6,79,0,0,0,1,10.8,95.85,"59,483.75",Friday
18/08/2023 11:00,24.2,73,0,0,0,0,10.9,89.05,"60,164.25",Friday
18/08/2023 12:00,25.3,68,0,0,0,0,9.7,86.28,"58,534.00",Friday
18/08/2023 13:00,26.8,64,0,0,0,0,10,82.85,"56,545.25",Friday
18/08/2023 14:00,27.5,60,0,0,0,0,10.1,84.16,"55,193.50",Friday
18/08/2023 15:00,27.8,60,0,0,0,0,9.3,89.17,"54,677.50",Friday
18/08/2023 16:00,27.9,60,0,0,0,0,8.8,95.35,"54,501.00",Friday
18/08/2023 17:00,27.6,61,0,0,0,0,10.2,108.26,"54,814.25",Friday
18/08/2023 18:00,26.8,65,0,0,0,1,13.4,128,"54,539.50",Friday
18/08/2023 19:00,25,73,0,0,0,0,15.5,161.38,"53,756.75",Friday
18/08/2023 20:00,22.9,79,0,0,0,0,16.2,150.24,"52,049.75",Friday
18/08/2023 21:00,21.7,85,0,0,0,0,16.6,127.47,"50,160.25",Friday
18/08/2023 22:00,20.7,91,0,0,0,1,15.9,109.29,"46,883.00",Friday
18/08/2023 23:00,19.9,93,0,0,0,3,15.8,100.23,"43,386.75",Friday
19/08/2023 00:00,19,95,0,0,0,3,13.1,99.2,"40,985.00",Saturday
19/08/2023 01:00,19.1,94,0,0,0,2,9.8,95.88,"39,247.00",Saturday
19/08/2023 02:00,18.2,97,0,0,0,2,7.6,94.4,"37,633.25",Saturday
19/08/2023 03:00,18.2,97,0,0,0,2,5.8,93.64,"36,945.50",Saturday
19/08/2023 04:00,18.7,97,0,0,0,0,4.6,95.9,"37,074.50",Saturday
19/08/2023 05:00,17.3,99,0,0,0,0,3.2,95.9,"37,689.25",Saturday
19/08/2023 06:00,17.5,99,0,0,0,1,2,99.9,"38,726.00",Saturday
19/08/2023 07:00,19.6,95,0,0,0,2,0.7,90.21,"41,471.25",Saturday
19/08/2023 08:00,21.6,90,0,0,0,1,2.2,83.02,"45,042.25",Saturday
19/08/2023 09:00,23.9,81,0,0,0,0,4.7,79.37,"48,352.75",Saturday
19/08/2023 10:00,26.1,69,0,0,0,0,6.9,69.4,"50,260.00",Saturday
19/08/2023 11:00,28.1,60,0,0,0,3,7.7,41.83,"51,407.25",Saturday
19/08/2023 12:00,29.8,55,0,0,0,2,9.3,25.45,"50,891.75",Saturday
19/08/2023 13:00,31.2,47,0,0,0,0,11.4,14.86,"49,785.50",Saturday
19/08/2023 14:00,32,40,0,0,0,0,11.2,12.59,"48,339.25",Saturday
19/08/2023 15:00,32.1,39,0,0,0,1,13.6,25.01,"47,816.25",Saturday
19/08/2023 16:00,30.6,47,0.2,0.2,0,51,18.7,74.42,"47,950.75",Saturday
19/08/2023 17:00,29.8,53,0,0,0,2,19.3,100.45,"48,032.00",Saturday
19/08/2023 18:00,27.9,60,0,0,0,3,31.5,115.46,"48,047.25",Saturday
19/08/2023 19:00,24.8,72,0,0,0,3,16.3,130.15,"47,163.25",Saturday
19/08/2023 20:00,23.4,78,0,0,0,3,14.5,129.19,"45,547.25",Saturday
19/08/2023 21:00,22.5,81,0,0,0,0,9.2,132.53,"44,592.00",Saturday
19/08/2023 22:00,20.4,92,0,0,0,0,8.8,123.71,"42,464.25",Saturday
19/08/2023 23:00,19.8,94,0,0,0,1,12.2,112.54,"39,933.25",Saturday
20/08/2023 00:00,19.7,94,0,0,0,2,15.5,113.99,"37,736.75",Sunday
20/08/2023 01:00,20.8,94,0,0,0,3,17.7,110.59,"36,124.75",Sunday
20/08/2023 02:00,20.3,96,0,0,0,1,14.1,105.17,"35,131.00",Sunday
20/08/2023 03:00,20.4,97,0,0,0,1,10.1,105.02,"34,138.50",Sunday
20/08/2023 04:00,21,98,0,0,0,1,8.7,103.01,"34,015.25",Sunday
20/08/2023 05:00,19.9,99,0,0,0,1,4.2,104.61,"34,330.50",Sunday
20/08/2023 06:00,20.7,98,0,0,0,1,6.6,104.72,"34,636.75",Sunday
20/08/2023 07:00,21.7,93,0,0,0,2,7.3,99.69,"36,601.50",Sunday
20/08/2023 08:00,22.5,88,0,0,0,1,9.6,98.99,"39,717.75",Sunday
20/08/2023 09:00,23.2,85,0,0,0,1,12.3,86.62,"42,405.75",Sunday
20/08/2023 10:00,23.3,84,0,0,0,1,12.1,73.31,"43,854.50",Sunday
20/08/2023 11:00,24.2,81,0.1,0.1,0,51,10.9,44,"45,318.50",Sunday
20/08/2023 12:00,25.7,73,0.1,0.1,0,51,6.6,19.23,"45,233.25",Sunday
20/08/2023 13:00,26.5,68,0.1,0.1,0,51,1.8,13.25,"43,975.25",Sunday
20/08/2023 14:00,27.5,64,0,0,0,1,4.2,13.84,"42,783.25",Sunday
20/08/2023 15:00,27.6,64,0,0,0,1,6.9,33.81,"42,277.25",Sunday
20/08/2023 16:00,27.5,64,0,0,0,1,6.8,78.98,"42,213.75",Sunday
20/08/2023 17:00,27.2,64,0,0,0,1,4.2,95.1,"43,112.75",Sunday
20/08/2023 18:00,25.7,69,0,0,0,0,15.1,112,"44,697.00",Sunday
20/08/2023 19:00,24.1,77,0,0,0,0,11,128.8,"45,451.25",Sunday
20/08/2023 20:00,22,89,0,0,0,0,7.4,140,"45,319.75",Sunday
20/08/2023 21:00,22.5,85,0,0,0,0,3.1,139.54,"45,317.75",Sunday
20/08/2023 22:00,21.8,89,0,0,0,1,2.6,126.71,"43,653.50",Sunday
20/08/2023 23:00,21.2,92,0,0,0,1,2.7,111.95,"40,892.50",Sunday
21/08/2023 00:00,20.8,94,0,0,0,1,1.1,111.95,"38,700.25",Monday
21/08/2023 01:00,19.6,96,0,0,0,0,4.5,101.67,"37,437.00",Monday
21/08/2023 02:00,18.9,95,0,0,0,0,4.1,98.71,"36,614.50",Monday
21/08/2023 03:00,18.7,95,0,0,0,0,3.3,95.07,"36,552.50",Monday
21/08/2023 04:00,18,97,0,0,0,1,4.4,97.71,"37,626.75",Monday
21/08/2023 05:00,18.3,95,0,0,0,1,5.5,106.22,"41,196.00",Monday
21/08/2023 06:00,18.4,97,0,0,0,1,5.1,138.84,"47,776.25",Monday
21/08/2023 07:00,19.9,91,0,0,0,1,5.8,160.93,"52,738.75",Monday
21/08/2023 08:00,21.6,85,0,0,0,1,6.1,137.27,"56,982.25",Monday
21/08/2023 09:00,23.2,78,0,0,0,1,10.4,115.13,"58,844.25",Monday
21/08/2023 10:00,24.6,70,0,0,0,1,11.9,104.04,"59,453.00",Monday
21/08/2023 11:00,25.7,66,0,0,0,2,11.2,96.77,"60,641.75",Monday
21/08/2023 12:00,26.6,62,0.1,0.1,0,51,6.5,92.64,"60,475.25",Monday
21/08/2023 13:00,27.8,52,0.1,0.1,0,51,9.7,89.96,"59,603.75",Monday
21/08/2023 14:00,28.5,48,0,0,0,1,11.1,95.1,"58,086.00",Monday
21/08/2023 15:00,27.5,54,0,0,0,2,14.8,95.57,"57,684.25",Monday
21/08/2023 16:00,26.7,57,0,0,0,2,13.9,100,"56,565.25",Monday
21/08/2023 17:00,26.7,57,0,0,0,1,6,118.67,"56,716.50",Monday
21/08/2023 18:00,26.2,60,0,0,0,1,8.3,142.78,"56,568.25",Monday
21/08/2023 19:00,24.1,73,0,0,0,1,9.8,186.73,"56,137.75",Monday
21/08/2023 20:00,22.1,79,0,0,0,0,10.2,203.45,"54,779.50",Monday
21/08/2023 21:00,21.2,81,0,0,0,1,6.4,166.35,"53,077.00",Monday
21/08/2023 22:00,20.6,83,0,0,0,1,13.5,136.01,"49,182.75",Monday
21/08/2023 23:00,19.9,84,0,0,0,0,14.5,115,"45,778.75",Monday
22/08/2023 00:00,19.3,85,0,0,0,1,12.8,113.69,"43,446.00",Tuesday
22/08/2023 01:00,18.4,89,0,0,0,1,11.4,104.94,"41,947.00",Tuesday
22/08/2023 02:00,17.7,91,0,0,0,2,9.5,103.47,"40,799.75",Tuesday
22/08/2023 03:00,17.8,89,0,0,0,2,8.9,103.61,"40,541.75",Tuesday
22/08/2023 04:00,18.6,83,0,0,0,3,6.1,106.29,"41,298.25",Tuesday
22/08/2023 05:00,18.5,83,0,0,0,3,4.5,112.51,"44,327.75",Tuesday
22/08/2023 06:00,18.2,86,0,0,0,3,4.8,136.51,"50,810.25",Tuesday
22/08/2023 07:00,19.6,79,0,0,0,2,4.1,150.87,"55,513.75",Tuesday
22/08/2023 08:00,21.2,72,0,0,0,2,2.7,136.95,"58,976.50",Tuesday
22/08/2023 09:00,23,69,0,0,0,2,7,115.91,"59,848.00",Tuesday
22/08/2023 10:00,24.5,64,0,0,0,2,11,102.4,"59,850.75",Tuesday
22/08/2023 11:00,25.5,58,0,0,0,0,10.8,99.67,"60,539.75",Tuesday
22/08/2023 12:00,26.5,54,0,0,0,2,14.2,93.57,"59,846.25",Tuesday
22/08/2023 13:00,24.3,62,0,0,0,1,14.4,92.58,"58,866.00",Tuesday
22/08/2023 14:00,25.1,56,0,0,0,2,14.2,92.44,"57,723.00",Tuesday
22/08/2023 15:00,26.3,51,0,0,0,2,15.5,97.16,"56,957.50",Tuesday
22/08/2023 16:00,26.2,49,0,0,0,0,16.3,99.95,"56,643.50",Tuesday
22/08/2023 17:00,25.4,52,0,0,0,1,16.1,108.94,"56,294.75",Tuesday
22/08/2023 18:00,24.4,56,0,0,0,2,15.3,145.18,"56,064.00",Tuesday
22/08/2023 19:00,22.2,66,0,0,0,2,15.7,192.83,"55,406.75",Tuesday
22/08/2023 20:00,19.9,77,0,0,0,1,13,206.48,"53,878.25",Tuesday
22/08/2023 21:00,19.7,76,0,0,0,0,16,166.3,"52,220.00",Tuesday
22/08/2023 22:00,19.3,74,0,0,0,1,17.5,145.8,"48,293.75",Tuesday
22/08/2023 23:00,18,81,0,0,0,1,11.6,127.6,"44,500.50",Tuesday
23/08/2023 00:00,16.9,89,0,0,0,0,6.1,123.89,"42,089.75",Wednesday
23/08/2023 01:00,16.7,93,0,0,0,0,2,112.67,"40,771.75",Wednesday
23/08/2023 02:00,16.1,94,0,0,0,0,5.6,109.9,"39,886.50",Wednesday
23/08/2023 03:00,15.1,95,0,0,0,0,4.9,106.38,"40,166.25",Wednesday
23/08/2023 04:00,14.8,95,0,0,0,0,8,110.2,"41,039.50",Wednesday
23/08/2023 05:00,14.1,97,0,0,0,0,8.9,115.11,"43,931.75",Wednesday
23/08/2023 06:00,14.7,97,0,0,0,0,8.3,141.11,"50,004.75",Wednesday
23/08/2023 07:00,17.1,87,0,0,0,0,8.5,162,"54,469.50",Wednesday
23/08/2023 08:00,19.8,77,0,0,0,0,8.2,157.41,"57,565.00",Wednesday
23/08/2023 09:00,21.8,65,0,0,0,1,8.6,136.5,"58,283.25",Wednesday
23/08/2023 10:00,23.1,58,0,0,0,0,9.4,119.85,"59,094.00",Wednesday
23/08/2023 11:00,24,51,0,0,0,0,10,111.75,"60,142.25",Wednesday
23/08/2023 12:00,24.8,47,0,0,0,0,9.7,102.34,"59,633.75",Wednesday
23/08/2023 13:00,25.3,47,0,0,0,0,10.5,98.86,"58,621.50",Wednesday
23/08/2023 14:00,25.7,45,0,0,0,0,11.3,97.55,"57,495.50",Wednesday
23/08/2023 15:00,25.7,45,0,0,0,0,9.6,104.63,"56,344.00",Wednesday
23/08/2023 16:00,25.7,46,0,0,0,0,8.2,117.08,"55,869.25",Wednesday
23/08/2023 17:00,25.3,47,0,0,0,0,8.5,144.2,"56,379.25",Wednesday
23/08/2023 18:00,24.5,51,0,0,0,0,10.4,225.5,"55,867.50",Wednesday
23/08/2023 19:00,22.1,63,0,0,0,0,12.6,276.12,"55,051.00",Wednesday
23/08/2023 20:00,19.5,75,0,0,0,0,11.5,291.93,"53,996.75",Wednesday
23/08/2023 21:00,19.6,73,0,0,0,0,6.6,240.79,"52,023.25",Wednesday
23/08/2023 22:00,17.8,83,0,0,0,0,3.6,172.82,"48,292.75",Wednesday
23/08/2023 23:00,17.9,81,0,0,0,0,2.4,138.67,"44,583.75",Wednesday
24/08/2023 00:00,18.7,75,0,0,0,0,3.7,133.82,"42,224.25",Thursday
24/08/2023 01:00,18,78,0,0,0,0,4,124.95,"40,801.00",Thursday
24/08/2023 02:00,18.2,75,0,0,0,0,5.4,118.05,"40,006.50",Thursday
24/08/2023 03:00,17.6,77,0,0,0,1,3.6,114.58,"40,174.25",Thursday
24/08/2023 04:00,16.8,81,0,0,0,1,1.9,121.73,"40,732.00",Thursday
24/08/2023 05:00,15.8,86,0,0,0,0,1.6,136.28,"43,585.25",Thursday
24/08/2023 06:00,14.7,93,0,0,0,0,3.3,164.9,"49,958.00",Thursday
24/08/2023 07:00,16.8,85,0,0,0,3,5.6,165.62,"54,427.25",Thursday
24/08/2023 08:00,19.4,75,0,0,0,3,3.7,163.63,"57,552.25",Thursday
24/08/2023 09:00,21.9,64,0,0,0,3,1.1,131.97,"59,142.00",Thursday
24/08/2023 10:00,24.2,55,0,0,0,2,7,113.51,"60,445.75",Thursday
24/08/2023 11:00,25.9,48,0,0,0,2,10.6,108.94,"61,304.50",Thursday
24/08/2023 12:00,25.7,50,0,0,0,1,7.2,108.99,"62,079.25",Thursday
24/08/2023 13:00,27.7,48,0,0,0,1,4.6,107.48,"61,874.25",Thursday
24/08/2023 14:00,28.5,46,0,0,0,3,6.1,111.39,"60,905.50",Thursday
24/08/2023 15:00,28.9,44,0,0,0,3,6.1,116.03,"59,268.75",Thursday
24/08/2023 16:00,29.3,41,0,0,0,3,5.4,122.88,"57,729.25",Thursday
24/08/2023 17:00,28.6,42,0,0,0,3,11.7,158.97,"56,567.50",Thursday
24/08/2023 18:00,27.1,53,0,0,0,3,12.3,211.78,"56,709.50",Thursday
24/08/2023 19:00,26.9,48,0,0,0,3,8.8,264.91,"56,087.25",Thursday
24/08/2023 20:00,25.7,52,0,0,0,3,6.9,249.29,"54,635.00",Thursday
24/08/2023 21:00,23.1,67,0.2,0.2,0,51,10.4,187.64,"52,289.50",Thursday
24/08/2023 22:00,22.4,72,0.1,0.1,0,51,14.3,159.27,"48,086.25",Thursday
24/08/2023 23:00,22.1,75,0,0,0,3,10.2,130.09,"44,748.75",Thursday
25/08/2023 00:00,21.5,80,0.2,0.2,0,51,26.8,105.24,"42,754.25",Friday
25/08/2023 01:00,19.8,86,0.1,0.1,0,51,21,96.34,"41,613.75",Friday
25/08/2023 02:00,19.6,84,0,0,0,1,20.9,95.71,"41,340.50",Friday
25/08/2023 03:00,19.5,84,0,0,0,1,24.1,95.9,"41,471.25",Friday
25/08/2023 04:00,18.6,88,0,0,0,1,20.1,96.76,"42,685.25",Friday
25/08/2023 05:00,18.1,90,0,0,0,1,22.5,103,"45,625.00",Friday
25/08/2023 06:00,18.6,88,0,0,0,3,21.6,124.22,"50,842.00",Friday
25/08/2023 07:00,19.8,83,0,0,0,3,19.9,135.12,"54,813.50",Friday
25/08/2023 08:00,21.3,79,0,0,0,3,13.2,139.42,"58,240.25",Friday
25/08/2023 09:00,22.7,75,0,0,0,3,12.5,129.03,"60,193.00",Friday
25/08/2023 10:00,25,66,0,0,0,3,23.3,116.67,"61,837.75",Friday
25/08/2023 11:00,25.5,64,0,0,0,3,18.9,110.61,"62,940.00",Friday
25/08/2023 12:00,25,63,0,0,0,3,14.4,101.95,"61,883.00",Friday
25/08/2023 13:00,25,63,0,0,0,3,19.5,100,"60,973.50",Friday
