Start date/time,End date/time,Price Germany/Luxembourg [Euro/MWh]
"Oct 14, 2022 10:00 PM","Oct 14, 2022 11:00 PM",220.03
"Oct 14, 2022 11:00 PM","Oct 15, 2022 12:00 AM",193
"Oct 15, 2022 12:00 AM","Oct 15, 2022 1:00 AM",191.76
"Oct 15, 2022 1:00 AM","Oct 15, 2022 2:00 AM",174
"Oct 15, 2022 2:00 AM","Oct 15, 2022 3:00 AM",163.8
"Oct 15, 2022 3:00 AM","Oct 15, 2022 4:00 AM",144.74
"Oct 15, 2022 4:00 AM","Oct 15, 2022 5:00 AM",139.9
"Oct 15, 2022 5:00 AM","Oct 15, 2022 6:00 AM",133.36
"Oct 15, 2022 6:00 AM","Oct 15, 2022 7:00 AM",147.49
"Oct 15, 2022 7:00 AM","Oct 15, 2022 8:00 AM",159.44
"Oct 15, 2022 8:00 AM","Oct 15, 2022 9:00 AM",186.62
"Oct 15, 2022 9:00 AM","Oct 15, 2022 10:00 AM",199.33
"Oct 15, 2022 10:00 AM","Oct 15, 2022 11:00 AM",185.09
"Oct 15, 2022 11:00 AM","Oct 15, 2022 12:00 PM",160
"Oct 15, 2022 12:00 PM","Oct 15, 2022 1:00 PM",144.91
"Oct 15, 2022 1:00 PM","Oct 15, 2022 2:00 PM",136.57
"Oct 15, 2022 2:00 PM","Oct 15, 2022 3:00 PM",118.78
"Oct 15, 2022 3:00 PM","Oct 15, 2022 4:00 PM",120
"Oct 15, 2022 4:00 PM","Oct 15, 2022 5:00 PM",133.21
"Oct 15, 2022 5:00 PM","Oct 15, 2022 6:00 PM",169.45
"Oct 15, 2022 6:00 PM","Oct 15, 2022 7:00 PM",184.83
"Oct 15, 2022 7:00 PM","Oct 15, 2022 8:00 PM",195.73
"Oct 15, 2022 8:00 PM","Oct 15, 2022 9:00 PM",158.04
"Oct 15, 2022 9:00 PM","Oct 15, 2022 10:00 PM",143.39
"Oct 15, 2022 10:00 PM","Oct 15, 2022 11:00 PM",140.08
"Oct 15, 2022 11:00 PM","Oct 16, 2022 12:00 AM",128.71
"Oct 16, 2022 12:00 AM","Oct 16, 2022 1:00 AM",76.54
"Oct 16, 2022 1:00 AM","Oct 16, 2022 2:00 AM",67.9
"Oct 16, 2022 2:00 AM","Oct 16, 2022 3:00 AM",65.99
"Oct 16, 2022 3:00 AM","Oct 16, 2022 4:00 AM",69.44
"Oct 16, 2022 4:00 AM","Oct 16, 2022 5:00 AM",79.12
"Oct 16, 2022 5:00 AM","Oct 16, 2022 6:00 AM",75.55
"Oct 16, 2022 6:00 AM","Oct 16, 2022 7:00 AM",71.4
"Oct 16, 2022 7:00 AM","Oct 16, 2022 8:00 AM",75.95
"Oct 16, 2022 8:00 AM","Oct 16, 2022 9:00 AM",87.58
"Oct 16, 2022 9:00 AM","Oct 16, 2022 10:00 AM",84.83
"Oct 16, 2022 10:00 AM","Oct 16, 2022 11:00 AM",75.32
"Oct 16, 2022 11:00 AM","Oct 16, 2022 12:00 PM",67.51
"Oct 16, 2022 12:00 PM","Oct 16, 2022 1:00 PM",51.01
"Oct 16, 2022 1:00 PM","Oct 16, 2022 2:00 PM",12.49
"Oct 16, 2022 2:00 PM","Oct 16, 2022 3:00 PM",16.74
"Oct 16, 2022 3:00 PM","Oct 16, 2022 4:00 PM",64.99
"Oct 16, 2022 4:00 PM","Oct 16, 2022 5:00 PM",75.44
"Oct 16, 2022 5:00 PM","Oct 16, 2022 6:00 PM",168.01
"Oct 16, 2022 6:00 PM","Oct 16, 2022 7:00 PM",195.27
"Oct 16, 2022 7:00 PM","Oct 16, 2022 8:00 PM",222.87
"Oct 16, 2022 8:00 PM","Oct 16, 2022 9:00 PM",177.16
"Oct 16, 2022 9:00 PM","Oct 16, 2022 10:00 PM",144.96
"Oct 16, 2022 10:00 PM","Oct 16, 2022 11:00 PM",140.04
"Oct 16, 2022 11:00 PM","Oct 17, 2022 12:00 AM",134.55
"Oct 17, 2022 12:00 AM","Oct 17, 2022 1:00 AM",128.31
"Oct 17, 2022 1:00 AM","Oct 17, 2022 2:00 AM",114.41
"Oct 17, 2022 2:00 AM","Oct 17, 2022 3:00 AM",105.65
"Oct 17, 2022 3:00 AM","Oct 17, 2022 4:00 AM",89.64
"Oct 17, 2022 4:00 AM","Oct 17, 2022 5:00 AM",86.14
"Oct 17, 2022 5:00 AM","Oct 17, 2022 6:00 AM",108.44
"Oct 17, 2022 6:00 AM","Oct 17, 2022 7:00 AM",129.28
"Oct 17, 2022 7:00 AM","Oct 17, 2022 8:00 AM",158.64
"Oct 17, 2022 8:00 AM","Oct 17, 2022 9:00 AM",182.42
"Oct 17, 2022 9:00 AM","Oct 17, 2022 10:00 AM",161.1
"Oct 17, 2022 10:00 AM","Oct 17, 2022 11:00 AM",128.32
"Oct 17, 2022 11:00 AM","Oct 17, 2022 12:00 PM",128.92
"Oct 17, 2022 12:00 PM","Oct 17, 2022 1:00 PM",117.49
"Oct 17, 2022 1:00 PM","Oct 17, 2022 2:00 PM",117.64
"Oct 17, 2022 2:00 PM","Oct 17, 2022 3:00 PM",123.27
"Oct 17, 2022 3:00 PM","Oct 17, 2022 4:00 PM",139.38
"Oct 17, 2022 4:00 PM","Oct 17, 2022 5:00 PM",169.71
"Oct 17, 2022 5:00 PM","Oct 17, 2022 6:00 PM",222.32
"Oct 17, 2022 6:00 PM","Oct 17, 2022 7:00 PM",266.23
"Oct 17, 2022 7:00 PM","Oct 17, 2022 8:00 PM",272.22
"Oct 17, 2022 8:00 PM","Oct 17, 2022 9:00 PM",229.93
"Oct 17, 2022 9:00 PM","Oct 17, 2022 10:00 PM",175.42
"Oct 17, 2022 10:00 PM","Oct 17, 2022 11:00 PM",162.65
"Oct 17, 2022 11:00 PM","Oct 18, 2022 12:00 AM",145.02
"Oct 18, 2022 12:00 AM","Oct 18, 2022 1:00 AM",141.64
"Oct 18, 2022 1:00 AM","Oct 18, 2022 2:00 AM",135.71
"Oct 18, 2022 2:00 AM","Oct 18, 2022 3:00 AM",140.35
"Oct 18, 2022 3:00 AM","Oct 18, 2022 4:00 AM",139.95
"Oct 18, 2022 4:00 AM","Oct 18, 2022 5:00 AM",150.3
"Oct 18, 2022 5:00 AM","Oct 18, 2022 6:00 AM",149.51
"Oct 18, 2022 6:00 AM","Oct 18, 2022 7:00 AM",198.47
"Oct 18, 2022 7:00 AM","Oct 18, 2022 8:00 AM",258.73
"Oct 18, 2022 8:00 AM","Oct 18, 2022 9:00 AM",277.3
"Oct 18, 2022 9:00 AM","Oct 18, 2022 10:00 AM",242.16
"Oct 18, 2022 10:00 AM","Oct 18, 2022 11:00 AM",201.96
"Oct 18, 2022 11:00 AM","Oct 18, 2022 12:00 PM",180.01
"Oct 18, 2022 12:00 PM","Oct 18, 2022 1:00 PM",167.15
"Oct 18, 2022 1:00 PM","Oct 18, 2022 2:00 PM",152.92
"Oct 18, 2022 2:00 PM","Oct 18, 2022 3:00 PM",145.93
"Oct 18, 2022 3:00 PM","Oct 18, 2022 4:00 PM",153.57
"Oct 18, 2022 4:00 PM","Oct 18, 2022 5:00 PM",158.83
"Oct 18, 2022 5:00 PM","Oct 18, 2022 6:00 PM",219.78
"Oct 18, 2022 6:00 PM","Oct 18, 2022 7:00 PM",245.16
"Oct 18, 2022 7:00 PM","Oct 18, 2022 8:00 PM",251.43
"Oct 18, 2022 8:00 PM","Oct 18, 2022 9:00 PM",201.05
"Oct 18, 2022 9:00 PM","Oct 18, 2022 10:00 PM",167.09
"Oct 18, 2022 10:00 PM","Oct 18, 2022 11:00 PM",163.29
"Oct 18, 2022 11:00 PM","Oct 19, 2022 12:00 AM",153.92
"Oct 19, 2022 12:00 AM","Oct 19, 2022 1:00 AM",131.62
"Oct 19, 2022 1:00 AM","Oct 19, 2022 2:00 AM",125.18
"Oct 19, 2022 2:00 AM","Oct 19, 2022 3:00 AM",121.42
"Oct 19, 2022 3:00 AM","Oct 19, 2022 4:00 AM",125.12
"Oct 19, 2022 4:00 AM","Oct 19, 2022 5:00 AM",133.18
"Oct 19, 2022 5:00 AM","Oct 19, 2022 6:00 AM",148.6
"Oct 19, 2022 6:00 AM","Oct 19, 2022 7:00 AM",169.43
"Oct 19, 2022 7:00 AM","Oct 19, 2022 8:00 AM",240.65
"Oct 19, 2022 8:00 AM","Oct 19, 2022 9:00 AM",247.74
"Oct 19, 2022 9:00 AM","Oct 19, 2022 10:00 AM",216.69
"Oct 19, 2022 10:00 AM","Oct 19, 2022 11:00 AM",187.31
"Oct 19, 2022 11:00 AM","Oct 19, 2022 12:00 PM",174.76
"Oct 19, 2022 12:00 PM","Oct 19, 2022 1:00 PM",152.62
"Oct 19, 2022 1:00 PM","Oct 19, 2022 2:00 PM",148.19
"Oct 19, 2022 2:00 PM","Oct 19, 2022 3:00 PM",142.48
"Oct 19, 2022 3:00 PM","Oct 19, 2022 4:00 PM",151.26
"Oct 19, 2022 4:00 PM","Oct 19, 2022 5:00 PM",168.93
"Oct 19, 2022 5:00 PM","Oct 19, 2022 6:00 PM",197.84
"Oct 19, 2022 6:00 PM","Oct 19, 2022 7:00 PM",240.16
"Oct 19, 2022 7:00 PM","Oct 19, 2022 8:00 PM",226.92
"Oct 19, 2022 8:00 PM","Oct 19, 2022 9:00 PM",166.5
"Oct 19, 2022 9:00 PM","Oct 19, 2022 10:00 PM",146.57
"Oct 19, 2022 10:00 PM","Oct 19, 2022 11:00 PM",148.15
"Oct 19, 2022 11:00 PM","Oct 20, 2022 12:00 AM",131.57
"Oct 20, 2022 12:00 AM","Oct 20, 2022 1:00 AM",127.53
"Oct 20, 2022 1:00 AM","Oct 20, 2022 2:00 AM",114.89
"Oct 20, 2022 2:00 AM","Oct 20, 2022 3:00 AM",77.39
"Oct 20, 2022 3:00 AM","Oct 20, 2022 4:00 AM",76.02
"Oct 20, 2022 4:00 AM","Oct 20, 2022 5:00 AM",71.97
"Oct 20, 2022 5:00 AM","Oct 20, 2022 6:00 AM",112.34
"Oct 20, 2022 6:00 AM","Oct 20, 2022 7:00 AM",149.52
"Oct 20, 2022 7:00 AM","Oct 20, 2022 8:00 AM",172.71
"Oct 20, 2022 8:00 AM","Oct 20, 2022 9:00 AM",195.81
"Oct 20, 2022 9:00 AM","Oct 20, 2022 10:00 AM",167.65
"Oct 20, 2022 10:00 AM","Oct 20, 2022 11:00 AM",167.41
"Oct 20, 2022 11:00 AM","Oct 20, 2022 12:00 PM",155.51
"Oct 20, 2022 12:00 PM","Oct 20, 2022 1:00 PM",132.2
"Oct 20, 2022 1:00 PM","Oct 20, 2022 2:00 PM",129.66
"Oct 20, 2022 2:00 PM","Oct 20, 2022 3:00 PM",130.3
"Oct 20, 2022 3:00 PM","Oct 20, 2022 4:00 PM",138.61
"Oct 20, 2022 4:00 PM","Oct 20, 2022 5:00 PM",149.14
"Oct 20, 2022 5:00 PM","Oct 20, 2022 6:00 PM",169.34
"Oct 20, 2022 6:00 PM","Oct 20, 2022 7:00 PM",177.68
"Oct 20, 2022 7:00 PM","Oct 20, 2022 8:00 PM",184.05
"Oct 20, 2022 8:00 PM","Oct 20, 2022 9:00 PM",167.18
"Oct 20, 2022 9:00 PM","Oct 20, 2022 10:00 PM",141.48
"Oct 20, 2022 10:00 PM","Oct 20, 2022 11:00 PM",132.73
"Oct 20, 2022 11:00 PM","Oct 21, 2022 12:00 AM",124.11
"Oct 21, 2022 12:00 AM","Oct 21, 2022 1:00 AM",131.73
"Oct 21, 2022 1:00 AM","Oct 21, 2022 2:00 AM",118.62
"Oct 21, 2022 2:00 AM","Oct 21, 2022 3:00 AM",113.36
"Oct 21, 2022 3:00 AM","Oct 21, 2022 4:00 AM",111.01
"Oct 21, 2022 4:00 AM","Oct 21, 2022 5:00 AM",115.97
"Oct 21, 2022 5:00 AM","Oct 21, 2022 6:00 AM",136.36
"Oct 21, 2022 6:00 AM","Oct 21, 2022 7:00 AM",155.77
"Oct 21, 2022 7:00 AM","Oct 21, 2022 8:00 AM",180.85
"Oct 21, 2022 8:00 AM","Oct 21, 2022 9:00 AM",194.58
"Oct 21, 2022 9:00 AM","Oct 21, 2022 10:00 AM",194.62
"Oct 21, 2022 10:00 AM","Oct 21, 2022 11:00 AM",181.74
"Oct 21, 2022 11:00 AM","Oct 21, 2022 12:00 PM",177.96
"Oct 21, 2022 12:00 PM","Oct 21, 2022 1:00 PM",174.07
"Oct 21, 2022 1:00 PM","Oct 21, 2022 2:00 PM",166.5
"Oct 21, 2022 2:00 PM","Oct 21, 2022 3:00 PM",168.96
"Oct 21, 2022 3:00 PM","Oct 21, 2022 4:00 PM",171.07
"Oct 21, 2022 4:00 PM","Oct 21, 2022 5:00 PM",178.83
"Oct 21, 2022 5:00 PM","Oct 21, 2022 6:00 PM",197.18
"Oct 21, 2022 6:00 PM","Oct 21, 2022 7:00 PM",201.49
"Oct 21, 2022 7:00 PM","Oct 21, 2022 8:00 PM",209.94
"Oct 21, 2022 8:00 PM","Oct 21, 2022 9:00 PM",179.04
"Oct 21, 2022 9:00 PM","Oct 21, 2022 10:00 PM",164.6
"Oct 21, 2022 10:00 PM","Oct 21, 2022 11:00 PM",155.34
"Oct 21, 2022 11:00 PM","Oct 22, 2022 12:00 AM",143.21
"Oct 22, 2022 12:00 AM","Oct 22, 2022 1:00 AM",143.22
"Oct 22, 2022 1:00 AM","Oct 22, 2022 2:00 AM",132.71
"Oct 22, 2022 2:00 AM","Oct 22, 2022 3:00 AM",129.03
"Oct 22, 2022 3:00 AM","Oct 22, 2022 4:00 AM",132.49
"Oct 22, 2022 4:00 AM","Oct 22, 2022 5:00 AM",132.74
"Oct 22, 2022 5:00 AM","Oct 22, 2022 6:00 AM",134.9
"Oct 22, 2022 6:00 AM","Oct 22, 2022 7:00 AM",133.8
"Oct 22, 2022 7:00 AM","Oct 22, 2022 8:00 AM",141.2
"Oct 22, 2022 8:00 AM","Oct 22, 2022 9:00 AM",145.49
"Oct 22, 2022 9:00 AM","Oct 22, 2022 10:00 AM",145.6
"Oct 22, 2022 10:00 AM","Oct 22, 2022 11:00 AM",140.45
"Oct 22, 2022 11:00 AM","Oct 22, 2022 12:00 PM",132.35
"Oct 22, 2022 12:00 PM","Oct 22, 2022 1:00 PM",129.14
"Oct 22, 2022 1:00 PM","Oct 22, 2022 2:00 PM",121.17
"Oct 22, 2022 2:00 PM","Oct 22, 2022 3:00 PM",114.85
"Oct 22, 2022 3:00 PM","Oct 22, 2022 4:00 PM",116.8
"Oct 22, 2022 4:00 PM","Oct 22, 2022 5:00 PM",132.8
"Oct 22, 2022 5:00 PM","Oct 22, 2022 6:00 PM",159.12
"Oct 22, 2022 6:00 PM","Oct 22, 2022 7:00 PM",179.13
"Oct 22, 2022 7:00 PM","Oct 22, 2022 8:00 PM",183.23
"Oct 22, 2022 8:00 PM","Oct 22, 2022 9:00 PM",164.16
"Oct 22, 2022 9:00 PM","Oct 22, 2022 10:00 PM",143
"Oct 22, 2022 10:00 PM","Oct 22, 2022 11:00 PM",137.01
"Oct 22, 2022 11:00 PM","Oct 23, 2022 12:00 AM",132.42
"Oct 23, 2022 12:00 AM","Oct 23, 2022 1:00 AM",110.66
"Oct 23, 2022 1:00 AM","Oct 23, 2022 2:00 AM",99.15
"Oct 23, 2022 2:00 AM","Oct 23, 2022 3:00 AM",93.54
"Oct 23, 2022 3:00 AM","Oct 23, 2022 4:00 AM",90
"Oct 23, 2022 4:00 AM","Oct 23, 2022 5:00 AM",92.21
"Oct 23, 2022 5:00 AM","Oct 23, 2022 6:00 AM",88.55
"Oct 23, 2022 6:00 AM","Oct 23, 2022 7:00 AM",104.8
"Oct 23, 2022 7:00 AM","Oct 23, 2022 8:00 AM",110
"Oct 23, 2022 8:00 AM","Oct 23, 2022 9:00 AM",121.46
"Oct 23, 2022 9:00 AM","Oct 23, 2022 10:00 AM",114.86
"Oct 23, 2022 10:00 AM","Oct 23, 2022 11:00 AM",96
"Oct 23, 2022 11:00 AM","Oct 23, 2022 12:00 PM",93.23
"Oct 23, 2022 12:00 PM","Oct 23, 2022 1:00 PM",83.47
"Oct 23, 2022 1:00 PM","Oct 23, 2022 2:00 PM",76.17
"Oct 23, 2022 2:00 PM","Oct 23, 2022 3:00 PM",78.31
"Oct 23, 2022 3:00 PM","Oct 23, 2022 4:00 PM",80.02
"Oct 23, 2022 4:00 PM","Oct 23, 2022 5:00 PM",89.23
"Oct 23, 2022 5:00 PM","Oct 23, 2022 6:00 PM",103.87
"Oct 23, 2022 6:00 PM","Oct 23, 2022 7:00 PM",112.44
"Oct 23, 2022 7:00 PM","Oct 23, 2022 8:00 PM",115.49
"Oct 23, 2022 8:00 PM","Oct 23, 2022 9:00 PM",102.98
"Oct 23, 2022 9:00 PM","Oct 23, 2022 10:00 PM",87.33
"Oct 23, 2022 10:00 PM","Oct 23, 2022 11:00 PM",80.71
"Oct 23, 2022 11:00 PM","Oct 24, 2022 12:00 AM",73.53
"Oct 24, 2022 12:00 AM","Oct 24, 2022 1:00 AM",52.81
"Oct 24, 2022 1:00 AM","Oct 24, 2022 2:00 AM",49.82
"Oct 24, 2022 2:00 AM","Oct 24, 2022 3:00 AM",38.08
"Oct 24, 2022 3:00 AM","Oct 24, 2022 4:00 AM",25.08
"Oct 24, 2022 4:00 AM","Oct 24, 2022 5:00 AM",38.07
"Oct 24, 2022 5:00 AM","Oct 24, 2022 6:00 AM",52.33
"Oct 24, 2022 6:00 AM","Oct 24, 2022 7:00 AM",68.29
"Oct 24, 2022 7:00 AM","Oct 24, 2022 8:00 AM",103.69
"Oct 24, 2022 8:00 AM","Oct 24, 2022 9:00 AM",122.1
"Oct 24, 2022 9:00 AM","Oct 24, 2022 10:00 AM",108.91
"Oct 24, 2022 10:00 AM","Oct 24, 2022 11:00 AM",104.75
"Oct 24, 2022 11:00 AM","Oct 24, 2022 12:00 PM",81.49
"Oct 24, 2022 12:00 PM","Oct 24, 2022 1:00 PM",68.1
"Oct 24, 2022 1:00 PM","Oct 24, 2022 2:00 PM",67.82
"Oct 24, 2022 2:00 PM","Oct 24, 2022 3:00 PM",68.19
"Oct 24, 2022 3:00 PM","Oct 24, 2022 4:00 PM",76.16
"Oct 24, 2022 4:00 PM","Oct 24, 2022 5:00 PM",82.5
"Oct 24, 2022 5:00 PM","Oct 24, 2022 6:00 PM",109.98
"Oct 24, 2022 6:00 PM","Oct 24, 2022 7:00 PM",122.27
"Oct 24, 2022 7:00 PM","Oct 24, 2022 8:00 PM",134.3
"Oct 24, 2022 8:00 PM","Oct 24, 2022 9:00 PM",109.23
"Oct 24, 2022 9:00 PM","Oct 24, 2022 10:00 PM",86.73
"Oct 24, 2022 10:00 PM","Oct 24, 2022 11:00 PM",85.67
"Oct 24, 2022 11:00 PM","Oct 25, 2022 12:00 AM",78.4
"Oct 25, 2022 12:00 AM","Oct 25, 2022 1:00 AM",56.93
"Oct 25, 2022 1:00 AM","Oct 25, 2022 2:00 AM",50.59
"Oct 25, 2022 2:00 AM","Oct 25, 2022 3:00 AM",56.49
"Oct 25, 2022 3:00 AM","Oct 25, 2022 4:00 AM",56.19
"Oct 25, 2022 4:00 AM","Oct 25, 2022 5:00 AM",67.4
"Oct 25, 2022 5:00 AM","Oct 25, 2022 6:00 AM",70.67
"Oct 25, 2022 6:00 AM","Oct 25, 2022 7:00 AM",86.88
"Oct 25, 2022 7:00 AM","Oct 25, 2022 8:00 AM",118.65
"Oct 25, 2022 8:00 AM","Oct 25, 2022 9:00 AM",139.43
"Oct 25, 2022 9:00 AM","Oct 25, 2022 10:00 AM",126.17
"Oct 25, 2022 10:00 AM","Oct 25, 2022 11:00 AM",102.21
"Oct 25, 2022 11:00 AM","Oct 25, 2022 12:00 PM",100.1
"Oct 25, 2022 12:00 PM","Oct 25, 2022 1:00 PM",93.81
"Oct 25, 2022 1:00 PM","Oct 25, 2022 2:00 PM",78.72
"Oct 25, 2022 2:00 PM","Oct 25, 2022 3:00 PM",79.98
"Oct 25, 2022 3:00 PM","Oct 25, 2022 4:00 PM",92.11
"Oct 25, 2022 4:00 PM","Oct 25, 2022 5:00 PM",115.6
"Oct 25, 2022 5:00 PM","Oct 25, 2022 6:00 PM",154.83
"Oct 25, 2022 6:00 PM","Oct 25, 2022 7:00 PM",180.31
"Oct 25, 2022 7:00 PM","Oct 25, 2022 8:00 PM",186.33
"Oct 25, 2022 8:00 PM","Oct 25, 2022 9:00 PM",152.7
"Oct 25, 2022 9:00 PM","Oct 25, 2022 10:00 PM",130.43
"Oct 25, 2022 10:00 PM","Oct 25, 2022 11:00 PM",120.67
"Oct 25, 2022 11:00 PM","Oct 26, 2022 12:00 AM",112.33
"Oct 26, 2022 12:00 AM","Oct 26, 2022 1:00 AM",97.6
"Oct 26, 2022 1:00 AM","Oct 26, 2022 2:00 AM",91.39
"Oct 26, 2022 2:00 AM","Oct 26, 2022 3:00 AM",88.23
"Oct 26, 2022 3:00 AM","Oct 26, 2022 4:00 AM",88.69
"Oct 26, 2022 4:00 AM","Oct 26, 2022 5:00 AM",96.53
"Oct 26, 2022 5:00 AM","Oct 26, 2022 6:00 AM",107.51
"Oct 26, 2022 6:00 AM","Oct 26, 2022 7:00 AM",128.04
"Oct 26, 2022 7:00 AM","Oct 26, 2022 8:00 AM",154.98
"Oct 26, 2022 8:00 AM","Oct 26, 2022 9:00 AM",162.1
"Oct 26, 2022 9:00 AM","Oct 26, 2022 10:00 AM",150.06
"Oct 26, 2022 10:00 AM","Oct 26, 2022 11:00 AM",133.31
"Oct 26, 2022 11:00 AM","Oct 26, 2022 12:00 PM",118.58
"Oct 26, 2022 12:00 PM","Oct 26, 2022 1:00 PM",112.49
"Oct 26, 2022 1:00 PM","Oct 26, 2022 2:00 PM",115.93
"Oct 26, 2022 2:00 PM","Oct 26, 2022 3:00 PM",118.53
"Oct 26, 2022 3:00 PM","Oct 26, 2022 4:00 PM",124.91
"Oct 26, 2022 4:00 PM","Oct 26, 2022 5:00 PM",146.98
"Oct 26, 2022 5:00 PM","Oct 26, 2022 6:00 PM",144.72
"Oct 26, 2022 6:00 PM","Oct 26, 2022 7:00 PM",154.9
"Oct 26, 2022 7:00 PM","Oct 26, 2022 8:00 PM",151.81
"Oct 26, 2022 8:00 PM","Oct 26, 2022 9:00 PM",127.65
"Oct 26, 2022 9:00 PM","Oct 26, 2022 10:00 PM",109.99
"Oct 26, 2022 10:00 PM","Oct 26, 2022 11:00 PM",98.47
"Oct 26, 2022 11:00 PM","Oct 27, 2022 12:00 AM",90.1
"Oct 27, 2022 12:00 AM","Oct 27, 2022 1:00 AM",91.91
"Oct 27, 2022 1:00 AM","Oct 27, 2022 2:00 AM",96.11
"Oct 27, 2022 2:00 AM","Oct 27, 2022 3:00 AM",98.14
"Oct 27, 2022 3:00 AM","Oct 27, 2022 4:00 AM",96.01
"Oct 27, 2022 4:00 AM","Oct 27, 2022 5:00 AM",98.34
"Oct 27, 2022 5:00 AM","Oct 27, 2022 6:00 AM",114.44
"Oct 27, 2022 6:00 AM","Oct 27, 2022 7:00 AM",136.72
"Oct 27, 2022 7:00 AM","Oct 27, 2022 8:00 AM",176.79
"Oct 27, 2022 8:00 AM","Oct 27, 2022 9:00 AM",177.25
"Oct 27, 2022 9:00 AM","Oct 27, 2022 10:00 AM",145.1
"Oct 27, 2022 10:00 AM","Oct 27, 2022 11:00 AM",130.36
"Oct 27, 2022 11:00 AM","Oct 27, 2022 12:00 PM",118.81
"Oct 27, 2022 12:00 PM","Oct 27, 2022 1:00 PM",107.59
"Oct 27, 2022 1:00 PM","Oct 27, 2022 2:00 PM",100.86
"Oct 27, 2022 2:00 PM","Oct 27, 2022 3:00 PM",105.72
"Oct 27, 2022 3:00 PM","Oct 27, 2022 4:00 PM",120.06
"Oct 27, 2022 4:00 PM","Oct 27, 2022 5:00 PM",140.69
"Oct 27, 2022 5:00 PM","Oct 27, 2022 6:00 PM",159.56
"Oct 27, 2022 6:00 PM","Oct 27, 2022 7:00 PM",154.95
"Oct 27, 2022 7:00 PM","Oct 27, 2022 8:00 PM",143.61
"Oct 27, 2022 8:00 PM","Oct 27, 2022 9:00 PM",131.82
"Oct 27, 2022 9:00 PM","Oct 27, 2022 10:00 PM",128
"Oct 27, 2022 10:00 PM","Oct 27, 2022 11:00 PM",121.34
"Oct 27, 2022 11:00 PM","Oct 28, 2022 12:00 AM",98.29
"Oct 28, 2022 12:00 AM","Oct 28, 2022 1:00 AM",88.18
"Oct 28, 2022 1:00 AM","Oct 28, 2022 2:00 AM",87.55
"Oct 28, 2022 2:00 AM","Oct 28, 2022 3:00 AM",88.18
"Oct 28, 2022 3:00 AM","Oct 28, 2022 4:00 AM",88.04
"Oct 28, 2022 4:00 AM","Oct 28, 2022 5:00 AM",89.21
"Oct 28, 2022 5:00 AM","Oct 28, 2022 6:00 AM",92.85
"Oct 28, 2022 6:00 AM","Oct 28, 2022 7:00 AM",114.91
"Oct 28, 2022 7:00 AM","Oct 28, 2022 8:00 AM",127.59
"Oct 28, 2022 8:00 AM","Oct 28, 2022 9:00 AM",133.94
"Oct 28, 2022 9:00 AM","Oct 28, 2022 10:00 AM",123.58
"Oct 28, 2022 10:00 AM","Oct 28, 2022 11:00 AM",119.6
"Oct 28, 2022 11:00 AM","Oct 28, 2022 12:00 PM",104.99
"Oct 28, 2022 12:00 PM","Oct 28, 2022 1:00 PM",99.95
"Oct 28, 2022 1:00 PM","Oct 28, 2022 2:00 PM",88.9
"Oct 28, 2022 2:00 PM","Oct 28, 2022 3:00 PM",92.18
"Oct 28, 2022 3:00 PM","Oct 28, 2022 4:00 PM",96.17
"Oct 28, 2022 4:00 PM","Oct 28, 2022 5:00 PM",105.92
"Oct 28, 2022 5:00 PM","Oct 28, 2022 6:00 PM",125.18
"Oct 28, 2022 6:00 PM","Oct 28, 2022 7:00 PM",129.08
"Oct 28, 2022 7:00 PM","Oct 28, 2022 8:00 PM",127.67
"Oct 28, 2022 8:00 PM","Oct 28, 2022 9:00 PM",112.9
"Oct 28, 2022 9:00 PM","Oct 28, 2022 10:00 PM",102.21
"Oct 28, 2022 10:00 PM","Oct 28, 2022 11:00 PM",101.61
"Oct 28, 2022 11:00 PM","Oct 29, 2022 12:00 AM",92.03
"Oct 29, 2022 12:00 AM","Oct 29, 2022 1:00 AM",93.31
"Oct 29, 2022 1:00 AM","Oct 29, 2022 2:00 AM",92.77
"Oct 29, 2022 2:00 AM","Oct 29, 2022 3:00 AM",90.41
"Oct 29, 2022 3:00 AM","Oct 29, 2022 4:00 AM",87.98
"Oct 29, 2022 4:00 AM","Oct 29, 2022 5:00 AM",87
"Oct 29, 2022 5:00 AM","Oct 29, 2022 6:00 AM",86.67
"Oct 29, 2022 6:00 AM","Oct 29, 2022 7:00 AM",91.39
"Oct 29, 2022 7:00 AM","Oct 29, 2022 8:00 AM",101.32
"Oct 29, 2022 8:00 AM","Oct 29, 2022 9:00 AM",115.04
"Oct 29, 2022 9:00 AM","Oct 29, 2022 10:00 AM",109
"Oct 29, 2022 10:00 AM","Oct 29, 2022 11:00 AM",95.48
"Oct 29, 2022 11:00 AM","Oct 29, 2022 12:00 PM",87
"Oct 29, 2022 12:00 PM","Oct 29, 2022 1:00 PM",84.85
"Oct 29, 2022 1:00 PM","Oct 29, 2022 2:00 PM",81.46
"Oct 29, 2022 2:00 PM","Oct 29, 2022 3:00 PM",84.51
"Oct 29, 2022 3:00 PM","Oct 29, 2022 4:00 PM",89.96
"Oct 29, 2022 4:00 PM","Oct 29, 2022 5:00 PM",112.92
"Oct 29, 2022 5:00 PM","Oct 29, 2022 6:00 PM",123.01
"Oct 29, 2022 6:00 PM","Oct 29, 2022 7:00 PM",139.91
"Oct 29, 2022 7:00 PM","Oct 29, 2022 8:00 PM",138.24
